[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '67')||traceid=0aff0002628394ed65685e0073fac8b0||spanid=687c94ef572d92fa||level=sql||affected_row=0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '67')||affected_row=1||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||proc_time=0.000000000||cspanid=||spanid=687c94ef5ef4e81e||current_time=2022-05-17 20:28:29||traceid=0aff0002628394ed13085e00678303b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||affected_row=1||traceid=0aff0002628394ed13085e006a156ab0||cspanid=||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '67')||spanid=687c94ef36d467a4
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||current_time=2022-05-17 20:28:29||proc_time=0.000000000||cspanid=||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '66')||affected_row=1||traceid=0aff0002628394ede7545e004d8e9fb0||spanid=687c94ef760b0d22
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||spanid=687c94ef7a3ba6f6||traceid=0aff0002628394ede7545e00a780eab0||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '66')||affected_row=0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_grpc_rule.go:22||proc_time=0.000000000||traceid=0aff0002628394ed496c5e00ff01c9b0||spanid=687c94ef4829ee07||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '66')||affected_row=0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=1||spanid=687c94ef33afd379||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_access_control.go:26||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '66')||traceid=0aff0002628394ed496c5e00bed31fb0||cspanid=
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '66')||affected_row=1||spanid=687c94ef293a0c2b||level=sql||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_load_balance.go:39||current_time=2022-05-17 20:28:29||traceid=0aff0002628394ed343c5e00bb5389b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||spanid=687c94ef55b4a4b2||level=sql||current_time=2022-05-17 20:28:29||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '63')||affected_row=0||cspanid=||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_http_rule.go:27||traceid=0aff0002628394ed343c5e00f25603b0
[INFO][2022-05-17T20:28:29.332][log.go:58] _com_mysql_success||cspanid=||spanid=687c94ef44841df3||level=sql||proc_time=0.000000000||affected_row=0||traceid=0aff0002628394eddf845e00503382b0||source=C:/Users/blackcat/Desktop/goland_work/gateway/go_gateway/dao/service_tcp_rule.go:21||current_time=2022-05-17 20:28:29||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '63')
